100:rest:euclid,0.21551724137931033
100:rest:riemann,0.3017241379310345
100:rest:kullback_sym,0.3103448275862069
100:rest:harmonic,0.1896551724137931
100:rest:logeuclid,0.31896551724137934
100:emotion:euclid,0.0603448275862069
100:emotion:riemann,0.08620689655172414
100:emotion:kullback_sym,0.08620689655172414
100:emotion:harmonic,0.0603448275862069
100:emotion:logeuclid,0.08620689655172414
100:gambling:euclid,0.12931034482758622
100:gambling:riemann,0.13793103448275862
100:gambling:kullback_sym,0.14655172413793102
100:gambling:harmonic,0.08620689655172414
100:gambling:logeuclid,0.14655172413793102
100:language:euclid,0.15517241379310345
100:language:riemann,0.15517241379310345
100:language:kullback_sym,0.14655172413793102
100:language:harmonic,0.10344827586206896
100:language:logeuclid,0.15517241379310345
100:motor:euclid,0.09482758620689655
100:motor:riemann,0.1810344827586207
100:motor:kullback_sym,0.19827586206896552
100:motor:harmonic,0.05172413793103448
100:motor:logeuclid,0.21551724137931033
100:relational:euclid,0.09482758620689655
100:relational:riemann,0.06896551724137931
100:relational:kullback_sym,0.06896551724137931
100:relational:harmonic,0.08620689655172414
100:relational:logeuclid,0.07758620689655173
100:social:euclid,0.15517241379310345
100:social:riemann,0.19827586206896552
100:social:kullback_sym,0.20689655172413793
100:social:harmonic,0.11206896551724138
100:social:logeuclid,0.19827586206896552
100:wm:euclid,0.11206896551724138
100:wm:riemann,0.1724137931034483
100:wm:kullback_sym,0.1724137931034483
100:wm:harmonic,0.06896551724137931
100:wm:logeuclid,0.1724137931034483
200:rest:euclid,0.2672413793103448
200:rest:riemann,0.3879310344827586
200:rest:kullback_sym,0.41379310344827586
200:rest:harmonic,0.15517241379310345
200:rest:logeuclid,0.4482758620689655
200:emotion:euclid,0.05172413793103448
200:emotion:riemann,0.14655172413793102
200:emotion:kullback_sym,0.16379310344827586
200:emotion:harmonic,0.017241379310344827
200:emotion:logeuclid,0.14655172413793102
200:gambling:euclid,0.14655172413793102
200:gambling:riemann,0.27586206896551724
200:gambling:kullback_sym,0.28448275862068967
200:gambling:harmonic,0.034482758620689655
200:gambling:logeuclid,0.28448275862068967
200:language:euclid,0.29310344827586204
200:language:riemann,0.31896551724137934
200:language:kullback_sym,0.35344827586206895
200:language:harmonic,0.13793103448275862
200:language:logeuclid,0.3620689655172414
200:motor:euclid,0.14655172413793102
200:motor:riemann,0.25
200:motor:kullback_sym,0.25
200:motor:harmonic,0.07758620689655173
200:motor:logeuclid,0.2413793103448276
200:relational:euclid,0.13793103448275862
200:relational:riemann,0.1810344827586207
200:relational:kullback_sym,0.21551724137931033
200:relational:harmonic,0.08620689655172414
200:relational:logeuclid,0.2413793103448276
200:social:euclid,0.28448275862068967
200:social:riemann,0.3275862068965517
200:social:kullback_sym,0.31896551724137934
200:social:harmonic,0.09482758620689655
200:social:logeuclid,0.35344827586206895
200:wm:euclid,0.15517241379310345
200:wm:riemann,0.28448275862068967
200:wm:kullback_sym,0.29310344827586204
200:wm:harmonic,0.05172413793103448
200:wm:logeuclid,0.3103448275862069
300:rest:euclid,0.27586206896551724
300:rest:riemann,0.4396551724137931
300:rest:kullback_sym,0.47413793103448276
300:rest:harmonic,0.0603448275862069
300:rest:logeuclid,0.46551724137931033
300:emotion:euclid,0.05172413793103448
300:emotion:riemann,0.22413793103448276
300:emotion:kullback_sym,0.19827586206896552
300:emotion:harmonic,0.04310344827586207
300:emotion:logeuclid,0.23275862068965517
300:gambling:euclid,0.08620689655172414
300:gambling:riemann,0.28448275862068967
300:gambling:kullback_sym,0.3103448275862069
300:gambling:harmonic,0.05172413793103448
300:gambling:logeuclid,0.3103448275862069
300:language:euclid,0.21551724137931033
300:language:riemann,0.3793103448275862
300:language:kullback_sym,0.41379310344827586
300:language:harmonic,0.08620689655172414
300:language:logeuclid,0.4827586206896552
300:motor:euclid,0.07758620689655173
300:motor:riemann,0.29310344827586204
300:motor:kullback_sym,0.33620689655172414
300:motor:harmonic,0.034482758620689655
300:motor:logeuclid,0.3793103448275862
300:relational:euclid,0.10344827586206896
300:relational:riemann,0.2672413793103448
300:relational:kullback_sym,0.27586206896551724
300:relational:harmonic,0.0603448275862069
300:relational:logeuclid,0.3017241379310345
300:social:euclid,0.07758620689655173
300:social:riemann,0.4396551724137931
300:social:kullback_sym,0.46551724137931033
300:social:harmonic,0.008620689655172414
300:social:logeuclid,0.46551724137931033
300:wm:euclid,0.21551724137931033
300:wm:riemann,0.35344827586206895
300:wm:kullback_sym,0.3879310344827586
300:wm:harmonic,0.07758620689655173
300:wm:logeuclid,0.3879310344827586
400:rest:euclid,0.35344827586206895
400:rest:riemann,0.49137931034482757
400:rest:kullback_sym,0.5086206896551724
400:rest:harmonic,0.06896551724137931
400:rest:logeuclid,0.5172413793103449
400:emotion:euclid,0.08620689655172414
400:emotion:riemann,0.25
400:emotion:kullback_sym,0.2672413793103448
400:emotion:harmonic,0.034482758620689655
400:emotion:logeuclid,0.31896551724137934
400:gambling:euclid,0.08620689655172414
400:gambling:riemann,0.28448275862068967
400:gambling:kullback_sym,0.39655172413793105
400:gambling:harmonic,0.05172413793103448
400:gambling:logeuclid,0.4051724137931034
400:language:euclid,0.1206896551724138
400:language:riemann,0.4396551724137931
400:language:kullback_sym,0.49137931034482757
400:language:harmonic,0.05172413793103448
400:language:logeuclid,0.49137931034482757
400:motor:euclid,0.10344827586206896
400:motor:riemann,0.3448275862068966
400:motor:kullback_sym,0.3793103448275862
400:motor:harmonic,0.02586206896551724
400:motor:logeuclid,0.4224137931034483
400:relational:euclid,0.0603448275862069
400:relational:riemann,0.28448275862068967
400:relational:kullback_sym,0.31896551724137934
400:relational:harmonic,0.0603448275862069
400:relational:logeuclid,0.35344827586206895
400:social:euclid,0.15517241379310345
400:social:riemann,0.47413793103448276
400:social:kullback_sym,0.5086206896551724
400:social:harmonic,0.034482758620689655
400:social:logeuclid,0.4827586206896552
400:wm:euclid,0.04310344827586207
400:wm:riemann,0.3879310344827586
400:wm:kullback_sym,0.47413793103448276
400:wm:harmonic,0.04310344827586207
400:wm:logeuclid,0.5086206896551724
